gene,gene_symbol,gene_biotype,gene_description,log2FoldChange,pvalue,padj
ENSG00000182632.15,CCNYL2,transcribed_unprocessed_pseudogene,cyclin Y like 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23495],2.947951200000954,3.5289227304423236e-39,5.515481712205843e-38
ENSG00000182634.9,OR10G7,protein_coding,olfactory receptor family 10 subfamily G member 7 [Source:HGNC Symbol;Acc:HGNC:14842],0.0904138491346027,0.8923875191467732,0.9055250421997294
ENSG00000182636.8,NDN,protein_coding,"necdin, MAGE family member [Source:HGNC Symbol;Acc:HGNC:7675]",0.2837333831589114,0.0387911937719654,0.0553282125424949
ENSG00000182645.6,CCDC172,protein_coding,coiled-coil domain containing 172 [Source:HGNC Symbol;Acc:HGNC:30524],0.8978193993645751,0.2715297839065762,0.3264648560348465
ENSG00000182648.13,RNF32-DT,lncRNA,RNF32 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48971],-0.1505286277665517,0.070062921877042,0.0955909603713315
ENSG00000182652.4,OR4Q3,protein_coding,olfactory receptor family 4 subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:15426],1.0424845238483824,0.095897508282301,0.1274801375500985
ENSG00000182667.14,NTM,protein_coding,neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941],1.7516512388151504,1.3725695942422668e-19,8.139585769074221e-19
ENSG00000182670.13,TTC3,protein_coding,tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393],-0.3270640136186675,2.258210086381772e-08,6.243999767851799e-08
ENSG00000182674.6,KCNB2,protein_coding,potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232],-2.520175928114638,6.623081395858429e-15,2.9317325003437645e-14
ENSG00000182676.5,PPP1R27,protein_coding,protein phosphatase 1 regulatory subunit 27 [Source:HGNC Symbol;Acc:HGNC:16813],1.2618194818594757,8.048957804663012e-06,1.77448237228854e-05
ENSG00000182685.7,BRICD5,protein_coding,BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309],1.1337780330135272,9.732843773309685e-13,3.743714052646757e-12
ENSG00000182687.4,GALR2,protein_coding,galanin receptor 2 [Source:HGNC Symbol;Acc:HGNC:4133],-0.4297765819987539,0.0298600828126839,0.0433854233260178
ENSG00000182698.12,RESP18,protein_coding,regulated endocrine specific protein 18 [Source:HGNC Symbol;Acc:HGNC:33762],0.8978488317545585,0.1844615144101296,0.2311027405142496
ENSG00000182700.5,IGIP,protein_coding,IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847],-0.2280345370132147,9.21310542985963e-05,0.0001821705545515
ENSG00000182704.8,TSKU,protein_coding,"tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]",0.0726049586371531,0.6953452208712804,0.7303182955627673
ENSG00000182707.4,FXYD6P3,processed_pseudogene,FXYD domain containing ion transport regulator 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31124],0.2408152792313578,0.9191231096481364,
ENSG00000182712.16,CMC4,protein_coding,C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428],,,
ENSG00000182718.18,ANXA2,protein_coding,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537],0.7931543951840664,4.951183621600309e-19,2.83709928479834e-18
ENSG00000182722.5,SEPHS1P1,processed_pseudogene,selenophosphate synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42161],0.2341985897901533,0.2475039012116876,0.3005888572062845
ENSG00000182732.18,RGS6,protein_coding,regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002],-2.3094983395038997,5.2778239824507515e-43,9.74292408691024e-42
ENSG00000182742.6,HOXB4,protein_coding,homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115],-0.2426216620903935,0.0069726661707952,0.0110660813757546
ENSG00000182747.5,SLC35D3,protein_coding,solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621],0.4592739476604924,0.2151020231622126,0.2651155817933628
ENSG00000182749.6,PAQR7,protein_coding,progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146],-1.5760549414962643,1.0691712225755752e-88,1.058214426575627e-86
ENSG00000182752.10,PAPPA,protein_coding,pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602],-3.142321203494462,2.0243462696977145e-69,1.012257658701454e-67
ENSG00000182759.4,MAFA,protein_coding,MAF bZIP transcription factor A [Source:HGNC Symbol;Acc:HGNC:23145],-1.8602211254433223,1.4990668542021517e-10,4.93040155054582e-10
ENSG00000182768.9,NGRN,protein_coding,"neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]",-0.526439861652759,2.2110095860768415e-11,7.722091222763562e-11
ENSG00000182771.19,GRID1,protein_coding,glutamate ionotropic receptor delta type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4575],1.4434076966247924,6.637786427096109e-19,3.7782381297957694e-18
ENSG00000182774.13,RPS17,protein_coding,ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397],1.4533450455993218,8.577357436491973e-34,1.0535634118915679e-32
ENSG00000182776.4,ENSG00000182776,lncRNA,novel transcript,0.1741231148694768,0.9394819917572376,
ENSG00000182782.8,HCAR2,protein_coding,hydroxycarboxylic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:24827],0.5292724424208253,0.0284418061182749,0.0414554944407547
ENSG00000182783.5,OR2T29,protein_coding,olfactory receptor family 2 subfamily T member 29 [Source:HGNC Symbol;Acc:HGNC:31253],0.4909980852582982,0.1829701204159572,0.2294502787540842
ENSG00000182791.5,CCDC87,protein_coding,coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579],-0.5001702712909583,8.81239422156753e-08,2.324383841778746e-07
ENSG00000182793.12,GSTA5,protein_coding,glutathione S-transferase alpha 5 [Source:HGNC Symbol;Acc:HGNC:19662],-0.3886612946301297,0.1865937354846857,0.2335908196482095
ENSG00000182795.13,C1orf116,protein_coding,chromosome 1 open reading frame 116 [Source:HGNC Symbol;Acc:HGNC:28667],-2.874433777177281,4.2985915218926906e-27,3.8175700456942427e-26
ENSG00000182796.14,TMEM198B,transcribed_unitary_pseudogene,transmembrane protein 198B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:43629],0.903991590252526,4.479472683523219e-22,3.037721679381318e-21
ENSG00000182798.10,MAGEB17,protein_coding,MAGE family member B17 [Source:HGNC Symbol;Acc:HGNC:17418],1.923765078298816,4.585883599593467e-13,1.799051412291585e-12
ENSG00000182809.11,CRIP2,protein_coding,cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361],0.5000580730542765,1.7940435884334785e-06,4.2107723694423e-06
ENSG00000182810.7,DDX28,protein_coding,DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330],-0.2840300211168555,5.91034845281257e-05,0.0001192625662525
ENSG00000182814.7,FUNDC2P2,transcribed_processed_pseudogene,FUN14 domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17247],-0.4551935190160019,0.0570468868139166,0.0791073135922898
ENSG00000182816.9,KRTAP13-2,protein_coding,keratin associated protein 13-2 [Source:HGNC Symbol;Acc:HGNC:18923],0.582088080871759,0.5512261258075304,0.6004582150473834
ENSG00000182824.7,FAM230E,lncRNA,family with sequence similarity 230 member E [Source:HGNC Symbol;Acc:HGNC:52450],0.16094438810415,0.971498597886833,
ENSG00000182827.9,ACBD3,protein_coding,acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453],0.0902350336991369,0.136815678753422,0.1766391298782861
ENSG00000182831.12,HAPSTR1,protein_coding,HUWE1 associated protein modifying stress responses [Source:HGNC Symbol;Acc:HGNC:30103],-0.1247539246375324,0.015256725592207,0.0231086787481925
ENSG00000182836.10,PLCXD3,protein_coding,phosphatidylinositol specific phospholipase C X domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31822],-1.8633180227502928,1.841923779731416e-17,9.5970760000276e-17
ENSG00000182841.12,RRP7BP,transcribed_unprocessed_pseudogene,"ribosomal RNA processing 7 homolog B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30454]",0.8410874207053541,3.673683044130323e-17,1.8813781542229951e-16
ENSG00000182853.12,VMO1,protein_coding,vitelline membrane outer layer 1 homolog [Source:HGNC Symbol;Acc:HGNC:30387],0.9937163122343772,8.611918477119273e-15,3.78655661062801e-14
ENSG00000182854.8,OR4F15,protein_coding,olfactory receptor family 4 subfamily F member 15 [Source:HGNC Symbol;Acc:HGNC:15078],1.4958418992794975,0.001975533514956,0.0033559266214585
ENSG00000182858.14,ALG12,protein_coding,"ALG12 alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]",-0.0506790668892771,0.3391817873892037,0.3966546479284333
ENSG00000182866.17,LCK,protein_coding,"LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]",1.2935794358647523,1.470902661966459e-19,8.708703635995703e-19
ENSG00000182870.13,GALNT9,protein_coding,polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131],0.4942669274775008,0.021604137782706,0.0320439860155045
ENSG00000182871.16,COL18A1,protein_coding,collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195],0.1657598672528376,0.0755060926809789,0.1023904167975319
ENSG00000182872.16,RBM10,protein_coding,RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896],0.1590594966279533,0.0038825781262679,0.0063634536253162
ENSG00000182873.5,PRKCZ-AS1,lncRNA,PRKCZ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40477],0.3323515056392605,0.0018907498108772,0.0032196245890893
ENSG00000182885.17,ADGRG3,protein_coding,adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728],1.5901373394664724,2.5315185892701763e-19,1.4765599232971937e-18
ENSG00000182888.5,RPS27AP20,processed_pseudogene,RPS27A pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:54884],-0.4856397613314513,0.05221357013518,0.0728926637452837
ENSG00000182890.5,GLUD2,protein_coding,glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336],-0.4937875756158318,2.7980716823389498e-08,7.683069234825463e-08
ENSG00000182896.13,TMEM95,protein_coding,transmembrane protein 95 [Source:HGNC Symbol;Acc:HGNC:27898],0.7839065608919744,0.0395274475185066,0.0563012263893476
ENSG00000182898.4,TCHHL1,protein_coding,trichohyalin like 1 [Source:HGNC Symbol;Acc:HGNC:31796],1.1170106146432504,0.1484879784282055,0.1902374399888946
ENSG00000182899.17,RPL35A,protein_coding,ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345],0.7953994545197107,7.980400279872212e-23,5.649373356095736e-22
ENSG00000182901.17,RGS7,protein_coding,regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003],-0.4864001031036631,0.1802916547813744,0.2263995866270043
ENSG00000182902.14,SLC25A18,protein_coding,solute carrier family 25 member 18 [Source:HGNC Symbol;Acc:HGNC:10988],0.0868105396385342,0.4713712582836729,0.5264885811471721
ENSG00000182903.16,ZNF721,protein_coding,zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425],0.1160020342459819,0.0356899206467694,0.051217457795238
ENSG00000182912.6,ENSG00000182912,,,2.0541918258628695,1.0863297893702625e-15,5.067141405062614e-15
ENSG00000182916.8,TCEAL7,protein_coding,transcription elongation factor A like 7 [Source:HGNC Symbol;Acc:HGNC:28336],-0.5833472160419858,6.800657588939865e-05,0.0001363946833328
ENSG00000182919.15,C11orf54,protein_coding,chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204],-0.9874274984987588,1.7004233712188407e-16,8.341738983601367e-16
ENSG00000182921.9,GPATCH11P1,processed_pseudogene,GPATCH11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42659],0.2797084909735294,0.743084607635361,
ENSG00000182923.19,CEP63,protein_coding,centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815],0.0296179824713957,0.5742354345352483,0.6211041210967689
ENSG00000182931.9,WFDC10B,protein_coding,WAP four-disulfide core domain 10B [Source:HGNC Symbol;Acc:HGNC:20479],3.9126546648379232,2.4437319354350624e-24,1.8742320626814162e-23
ENSG00000182934.12,SRPRA,protein_coding,SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307],0.0666506173360524,0.1291038075370965,0.1675813249222889
ENSG00000182938.7,OTOP3,protein_coding,otopetrin 3 [Source:HGNC Symbol;Acc:HGNC:19658],0.5745862153081378,0.3127041404962055,0.3695517243451395
ENSG00000182944.18,EWSR1,protein_coding,EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508],0.0569753820311536,0.1468518964452583,0.1883983194245756
ENSG00000182950.3,CIMAP1C,protein_coding,ciliary microtubule associated protein 1C [Source:HGNC Symbol;Acc:HGNC:28735],1.019276532683436,6.2536546724494015e-12,2.2710565797059824e-11
ENSG00000182952.5,HMGN4,protein_coding,high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:HGNC:4989],0.0270110730375565,0.5606846425519447,0.6088965817326373
ENSG00000182957.16,SPATA13,protein_coding,spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222],-0.4328157577859473,8.797249004376947e-11,2.943517610572559e-10
ENSG00000182963.11,GJC1,protein_coding,gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280],2.735455381398566,8.06839795112322e-119,2.1836640420938233e-116
ENSG00000182965.6,NPM1P14,processed_pseudogene,nucleophosmin 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:7916],0.913946419039935,0.0069601628732107,0.0110484340340078
ENSG00000182968.5,SOX1,protein_coding,SRY-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11189],4.088149360037678,6.339529646353925e-14,2.6323032692982445e-13
ENSG00000182973.19,CNOT10,protein_coding,CCR4-NOT transcription complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:23817],-0.2941775018675259,2.8318234370206114e-13,1.1262744689556006e-12
ENSG00000182974.3,OR4M2B,protein_coding,olfactory receptor family 4 subfamily M member 2B [Source:HGNC Symbol;Acc:HGNC:55109],0.16094438810415,0.971498597886833,
ENSG00000182979.18,MTA1,protein_coding,metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410],0.7646717703732774,7.994874524471987e-23,5.658783528668824e-22
ENSG00000182983.15,ZNF662,protein_coding,zinc finger protein 662 [Source:HGNC Symbol;Acc:HGNC:31930],-0.1619254220121481,0.2772721483207875,0.3325932740674831
ENSG00000182985.18,CADM1,protein_coding,cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951],-1.3635776509665825,3.7822891493442984e-29,3.719703950116799e-28
ENSG00000182986.14,ZNF320,protein_coding,zinc finger protein 320 [Source:HGNC Symbol;Acc:HGNC:13842],1.0788216330514355,9.25101361759576e-28,8.463723383065457e-27
ENSG00000182993.5,C12orf60,protein_coding,chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726],-0.1260506655987709,0.1393346861850414,0.1796154249618746
ENSG00000183010.17,PYCR1,protein_coding,pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721],1.6746553648315086,1.522070970804577e-20,9.519948790367212e-20
ENSG00000183011.13,NAA38,protein_coding,"N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]",0.0309472784243374,0.7656181603986153,0.7931355122126048
ENSG00000183018.9,SPNS2,protein_coding,"SPNS lysolipid transporter 2, sphingosine-1-phosphate [Source:HGNC Symbol;Acc:HGNC:26992]",-0.9973828721161896,9.753363194928745e-19,5.4987067257840025e-18
ENSG00000183019.7,MCEMP1,protein_coding,mast cell expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291],2.047176995400931,9.552938763795216e-24,7.115906990216855e-23
ENSG00000183020.14,AP2A2,protein_coding,adaptor related protein complex 2 subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:562],-0.4159811298743098,1.0959685291398305e-21,7.287795172114719e-21
ENSG00000183022.5,TPM3P8,processed_pseudogene,tropomyosin 3 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39171],0.401644608303199,0.0306590299912664,0.0444815001726823
ENSG00000183023.18,SLC8A1,protein_coding,solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068],-1.378913339719144,4.057189919546095e-27,3.609874181016644e-26
ENSG00000183024.3,OR1G1,protein_coding,olfactory receptor family 1 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:8204],2.295686234873658,3.085167963031477e-07,7.765849724189998e-07
ENSG00000183032.12,SLC25A21,protein_coding,solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411],-0.6408387244868478,3.764239856702069e-06,8.581456531454618e-06
ENSG00000183034.13,OTOP2,protein_coding,otopetrin 2 [Source:HGNC Symbol;Acc:HGNC:19657],1.4089754369535925,4.802975649742065e-06,1.084677284203488e-05
ENSG00000183035.13,CYLC1,protein_coding,cylicin 1 [Source:HGNC Symbol;Acc:HGNC:2582],0.6272955353733324,0.4142209873367721,0.4715728451300141
ENSG00000183036.11,PCP4,protein_coding,Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742],-2.3740224476429255,1.0624497255692176e-08,3.0163925593354954e-08
ENSG00000183044.12,ABAT,protein_coding,4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23],-3.0591032900753423,1.0043967637643856e-95,1.3328150296778149e-93
ENSG00000183048.12,SLC25A10,protein_coding,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],-0.9534286912505292,1.7166443484028746e-10,5.624000195998584e-10
ENSG00000183049.13,CAMK1D,protein_coding,calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341],1.2760873910375814,9.136435657520377e-60,3.2444167067298464e-58
ENSG00000183054.11,RGPD6,protein_coding,RANBP2 like and GRIP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:32419],0.1752299444970236,0.3128372247566381,0.3696816422798853
ENSG00000183055.5,FAM133CP,processed_pseudogene,"family with sequence similarity 133 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:44190]",0.2274479550887228,0.2453473176444143,0.2981990880922999
ENSG00000183060.15,LYSMD4,protein_coding,LysM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26571],-0.0844042936751287,0.2314573077686166,0.2830958196228313
ENSG00000183066.14,WBP2NL,protein_coding,WBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:28389],-0.0121094284139533,0.9315647078663418,0.9405175300461396
ENSG00000183067.5,IGSF5,protein_coding,immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952],-2.2503658810547376,1.832715244398667e-23,1.342011480704276e-22
ENSG00000183072.10,NKX2-5,protein_coding,NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488],4.495899039480752,1.9498170853729288e-17,1.014489384790972e-16
ENSG00000183077.15,AFMID,protein_coding,arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910],-1.089286430648285,3.014017244128399e-34,3.783634225962443e-33
ENSG00000183087.15,GAS6,protein_coding,growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168],-0.2193390022272424,0.0550517645239859,0.0765470720932608
ENSG00000183090.5,FREM3,protein_coding,FRAS1 related extracellular matrix 3 [Source:HGNC Symbol;Acc:HGNC:25172],-1.5086188313375484,1.6664732263538532e-12,6.299773787504339e-12
ENSG00000183091.19,NEB,protein_coding,nebulin [Source:HGNC Symbol;Acc:HGNC:7720],1.5763308388937836,6.198341781281981e-10,1.942466078048751e-09
ENSG00000183092.16,BEGAIN,protein_coding,brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163],-0.0232875998845971,0.8803978545335733,0.894685479615102
ENSG00000183098.11,GPC6,protein_coding,glypican 6 [Source:HGNC Symbol;Acc:HGNC:4454],0.7260806204376974,4.9697795069917286e-08,1.339290715025494e-07
ENSG00000183111.12,ARHGEF37,protein_coding,Rho guanine nucleotide exchange factor 37 [Source:HGNC Symbol;Acc:HGNC:34430],0.4590367008308568,3.915409053307362e-05,8.057554570394187e-05
ENSG00000183114.8,FAM43B,protein_coding,family with sequence similarity 43 member B [Source:HGNC Symbol;Acc:HGNC:31791],-1.5968241820238702,2.5923799119025e-18,1.4216985380627057e-17
ENSG00000183117.19,CSMD1,protein_coding,CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026],-1.342198116003853,5.75482871916377e-10,1.8085633731077954e-09
ENSG00000183122.5,OR2A3P,transcribed_unprocessed_pseudogene,olfactory receptor family 2 subfamily A member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:8231],-0.4832627566501086,0.0965717460892023,0.1282829599010583
